,CID,HBondDonorCount,HBondAcceptorCount,MolecularWeight,XLogP,CanonicalSMILES,IsomericSMILES,HitFreq,Include
3243,109100320,1,3,391.8,4.4,CC1=C(C=CC(=C1)Cl)NC(=O)C2=NC(=CC=C2)C(=O)N3CCC4=CC=CC=C43,CC1=C(C=CC(=C1)Cl)NC(=O)C2=NC(=CC=C2)C(=O)N3CCC4=CC=CC=C43,4,1
3244,109100862,1,3,391.8,4.5,CC1CC2=CC=CC=C2N1C(=O)C3=CC=CC(=N3)C(=O)NC4=CC=C(C=C4)Cl,CC1CC2=CC=CC=C2N1C(=O)C3=CC=CC(=N3)C(=O)NC4=CC=C(C=C4)Cl,1,1
3245,109628122,2,3,349.8,1.9,CN(CC(=O)N1CCC(CC1)O)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC(=O)N1CCC(CC1)O)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,3,1
3246,109874442,2,3,349.9,2.7,CN(CCCO)C1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CCCO)C1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
3247,109915186,2,3,335.78,1.5,CC(C(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,CC(C(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,2,1
3248,109973662,2,2,308.8,3.4,CCCCN(CCCO)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CCCCN(CCCO)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
3249,109994025,2,2,306.79,3.1,CC1CCCN(C1CO)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC1CCCN(C1CO)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,2,1
3250,110086151,3,3,334.8,0.8,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCNCC3C(=O)N,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCNCC3C(=O)N,1,1
3251,110086156,3,3,334.8,0.8,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCNC(C3)C(=O)N,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCNC(C3)C(=O)N,1,1
3252,110086157,2,3,362.9,1.7,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCN(C(C3)C(=O)NC)C,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCN(C(C3)C(=O)NC)C,1,1
3253,110086158,2,3,390.9,1.1,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCN(C(C3)C(=O)NC)C(=O)C,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(=O)N3CCN(C(C3)C(=O)NC)C(=O)C,1,1
3254,110098233,1,2,347.4,2.6,CC(=O)N1CCN(C(C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,CC(=O)N1CCN(C(C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,10,1
3255,110098384,1,2,347.4,2.6,CC(=O)N1CCN(CC1C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,CC(=O)N1CCN(CC1C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,10,1
3256,110207613,3,3,422.9,2.0,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)CC4C(=O)NC5=CC=CC=C5C(=O)N4,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)C[C@H]4C(=O)NC5=CC=CC=C5C(=O)N4,3,1
3257,110207905,3,3,436.9,2.3,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)CCC4C(=O)NC5=CC=CC=C5C(=O)N4,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)CC[C@H]4C(=O)NC5=CC=CC=C5C(=O)N4,4,1
3258,110347076,2,2,382.8,3.1,C1CN(CCN1C(=O)C2=CC3=CC=CC=C3N2)C(=O)NC4=CC=C(C=C4)Cl,C1CN(CCN1C(=O)C2=CC3=CC=CC=C3N2)C(=O)NC4=CC=C(C=C4)Cl,6,1
3259,110347077,2,2,382.8,3.1,C1CN(CCN1C(=O)C2=CC3=CC=CC=C3N2)C(=O)NC4=CC(=CC=C4)Cl,C1CN(CCN1C(=O)C2=CC3=CC=CC=C3N2)C(=O)NC4=CC(=CC=C4)Cl,2,1
3260,110397410,1,2,367.9,3.8,CC1=C(C2=CC=CC=C2N1)CN3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl,CC1=C(C2=CC=CC=C2N1)CN3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl,2,1
3261,110497662,1,1,292.8,4.2,CCC(C)NC(=O)C1=C(C2=C(N1CC)C=CC(=C2)Cl)C,CCC(C)NC(=O)C1=C(C2=C(N1CC)C=CC(=C2)Cl)C,3,1
3262,110497679,1,1,326.8,4.4,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCC3=CC=CC=C3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCC3=CC=CC=C3)C,3,1
3263,110497682,2,2,321.8,2.2,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCCNC(=O)C)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCCNC(=O)C)C,3,1
3264,110497685,1,1,318.8,4.7,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3CCCCC3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3CCCCC3)C,3,1
3265,110497687,1,1,340.8,4.9,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCCC3=CC=CC=C3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NCCC3=CC=CC=C3)C,3,1
3266,110497701,1,1,340.8,4.8,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC(C)C3=CC=CC=C3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC(C)C3=CC=CC=C3)C,4,1
3267,110497710,2,2,375.9,4.3,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3CC(NC(C3)(C)C)(C)C)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3CC(NC(C3)(C)C)(C)C)C,2,1
3273,110498963,0,2,381.9,4.7,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C,1,1
3274,110498970,0,1,352.9,4.6,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCC4=CC=CC=C4C3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCC4=CC=CC=C4C3)C,1,1
3275,110498974,0,2,395.9,4.4,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCN(CC3)CC4=CC=CC=C4)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCN(CC3)CC4=CC=CC=C4)C,1,1
3278,110499007,1,2,305.8,2.4,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCNCC3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)N3CCNCC3)C,2,1
3280,110501420,1,1,326.8,4.8,CCN1C2=CC=CC=C2C(=C1C(=O)NC3=C(C=C(C=C3)Cl)C)C,CCN1C2=CC=CC=C2C(=C1C(=O)NC3=C(C=C(C=C3)Cl)C)C,3,1
3281,110502044,2,3,455.0,4.5,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)C(=O)NCCN(CC)CC)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)C(=O)NCCN(CC)CC)C,3,1
3283,110502048,2,2,355.8,3.3,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)C(=O)N)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)C(=O)N)C,3,1
3284,110502120,1,1,326.8,4.8,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=CC=C3C)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=CC=C3C)C,3,1
3286,110502157,1,3,410.9,4.4,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)N4CCN(CC4)C)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=C(C=C3)N4CCN(CC4)C)C,1,1
3288,110502177,1,1,312.8,4.5,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=CC=C3)C,CCN1C2=C(C=C(C=C2)Cl)C(=C1C(=O)NC3=CC=CC=C3)C,3,1
3289,110632644,1,2,395.9,3.4,CC1=CC(=CC=C1)C(=O)N2CCN(CC2)C(=O)CC3=CNC4=C3C=C(C=C4)Cl,CC1=CC(=CC=C1)C(=O)N2CCN(CC2)C(=O)CC3=CNC4=C3C=C(C=C4)Cl,1,1
3290,110833428,3,2,251.71,1.8,CC(CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl)N,CC(CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl)N,6,1
3291,110833429,3,2,251.71,1.8,CC(CN)NC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(CN)NC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,6,1
3292,110833430,3,2,265.74,2.0,CC(C)(CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl)N,CC(C)(CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl)N,5,1
3293,110833431,3,2,265.74,2.0,CC(C)(CN)NC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)(CN)NC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
3294,110833432,3,2,251.71,1.7,C1=CC2=C(C=C1Cl)C=C(N2)C(=O)NCCCN,C1=CC2=C(C=C1Cl)C=C(N2)C(=O)NCCCN,5,1
3295,110833433,2,2,265.74,1.7,CC(CNC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl)N,CC(CNC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl)N,3,1
3296,110833434,2,2,265.74,1.7,CC(CN)NC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,CC(CN)NC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,3,1
3297,110833435,2,2,265.74,1.7,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCCCN,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCCCN,3,1
3298,110833602,3,2,251.71,1.8,CC(CNC(=O)C1=CC2=C(N1)C(=CC=C2)Cl)N,CC(CNC(=O)C1=CC2=C(N1)C(=CC=C2)Cl)N,5,1
3299,110833603,3,2,251.71,1.8,CC(CN)NC(=O)C1=CC2=C(N1)C(=CC=C2)Cl,CC(CN)NC(=O)C1=CC2=C(N1)C(=CC=C2)Cl,5,1
3300,110847738,1,1,250.72,3.1,CCCNC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,CCCNC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,3,1
3301,110847849,1,1,250.72,3.0,CC(C)NC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,CC(C)NC(=O)C1=CC2=C(N1C)C=CC(=C2)Cl,4,1
3302,110848087,1,1,248.71,2.9,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCC=C,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCC=C,3,1
3303,110848300,2,1,250.72,3.6,CC(C)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,5,1
3304,110848793,1,1,262.73,3.3,C1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,C1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,5,1
3305,110849554,1,2,279.76,2.3,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCCN(C)C,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NCCN(C)C,3,1
3306,110849562,2,2,265.74,2.3,CN(C)CCNC(=O)C1=CC2=C(N1)C(=CC=C2)Cl,CN(C)CCNC(=O)C1=CC2=C(N1)C(=CC=C2)Cl,4,1
3307,110849893,0,2,305.8,2.6,CCN1CCN(CC1)C(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,CCN1CCN(CC1)C(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,1,1
3308,110849898,1,2,291.77,2.6,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC=C3Cl,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC=C3Cl,2,1
3309,110849902,1,2,291.77,2.6,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)Cl,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)Cl,2,1
3310,110849906,1,2,291.77,2.6,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,CCN1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,5,1
3311,110850100,1,2,291.73,1.8,C1CN(CCN1C=O)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,C1CN(CCN1C=O)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,3,1
3312,110850283,1,2,305.76,1.7,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,7,1
3313,110850284,0,2,319.78,1.7,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,2,1
3314,110850289,1,2,305.76,1.7,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC=C3Cl,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC=C3Cl,4,1
3315,110850296,1,2,305.76,1.7,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)Cl,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)Cl,4,1
3316,110850302,1,2,305.76,1.7,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C(=CC=C3)Cl,7,1
3317,110852604,1,2,313.8,3.4,CN(CCC1=CC=NC=C1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CCC1=CC=NC=C1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,2,1
3318,110853874,2,3,349.8,3.1,CCOC(=O)N1CCC(CC1)NC(=O)C2=CC3=C(N2)C(=CC=C3)Cl,CCOC(=O)N1CCC(CC1)NC(=O)C2=CC3=C(N2)C(=CC=C3)Cl,2,1
3319,110861253,3,2,327.8,3.0,CC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
3320,110861412,3,2,327.8,3.0,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
3321,110861413,2,2,341.8,3.0,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=C(N2C)C=CC(=C3)Cl,3,1
3322,110886974,2,2,306.79,3.1,C1CCN(C(C1)CCO)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCN(C(C1)CCO)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,2,1
3323,111429403,3,3,335.8,2.6,C1CN(CCC1O)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CN(CCC1O)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,2,1
3324,111429748,2,2,306.79,3.0,CC(C1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,CC(C1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,2,1
3325,111542931,2,2,280.75,2.4,CC(C)(CN(C)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl)O,CC(C)(CN(C)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl)O,3,1
3326,112366974,2,3,335.8,2.6,CCC(CO)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CCC(CO)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,3,1
3327,113085996,2,1,312.8,4.3,CC1=C(C2=C(N1)C=CC(=C2)Cl)CCNC(=O)C3=CC=CC=C3,CC1=C(C2=C(N1)C=CC(=C2)Cl)CCNC(=O)C3=CC=CC=C3,3,1
3328,113087309,1,1,352.9,4.8,CC1=C(C2=CC=CC=C2N1)C3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl,CC1=C(C2=CC=CC=C2N1)C3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl,1,1
3329,113087851,1,1,338.8,4.4,C1CN(CCC1C2=CC3=CC=CC=C3N2)C(=O)C4=CC(=CC=C4)Cl,C1CN(CCC1C2=CC3=CC=CC=C3N2)C(=O)C4=CC(=CC=C4)Cl,1,1
3330,113088823,1,1,338.8,4.4,C1CC(CN(C1)C(=O)C2=CC=CC=C2)C3=CC4=C(N3)C=CC(=C4)Cl,C1CC(CN(C1)C(=O)C2=CC=CC=C2)C3=CC4=C(N3)C=CC(=C4)Cl,2,1
3331,113088988,1,1,338.8,4.5,C1CCN(C(C1)C2=CC3=CC=CC=C3N2)C(=O)C4=CC(=CC=C4)Cl,C1CCN(C(C1)C2=CC3=CC=CC=C3N2)C(=O)C4=CC(=CC=C4)Cl,7,1
3332,113088989,1,1,338.8,4.5,C1CCN(C(C1)C2=CC3=CC=CC=C3N2)C(=O)C4=CC=C(C=C4)Cl,C1CCN(C(C1)C2=CC3=CC=CC=C3N2)C(=O)C4=CC=C(C=C4)Cl,2,1
3333,113089262,1,1,310.8,3.7,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,C1CN(CC2=C1NC3=C2C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,2,1
3334,113089263,1,1,324.8,4.1,CC1=CC(=CC=C1)C(=O)N2CCC3=C(C2)C4=C(N3)C=CC(=C4)Cl,CC1=CC(=CC=C1)C(=O)N2CCC3=C(C2)C4=C(N3)C=CC(=C4)Cl,1,1
3335,113089264,1,1,324.8,4.1,CC1=CC=C(C=C1)C(=O)N2CCC3=C(C2)C4=C(N3)C=CC(=C4)Cl,CC1=CC=C(C=C1)C(=O)N2CCC3=C(C2)C4=C(N3)C=CC(=C4)Cl,1,1
3336,113204228,2,1,312.8,4.6,CC1=C(NC2=CC=CC=C12)C(=O)NCCC3=CC=C(C=C3)Cl,CC1=C(NC2=CC=CC=C12)C(=O)NCCC3=CC=C(C=C3)Cl,4,1
3337,113204234,1,2,353.8,4.4,CC1=C(NC2=CC=CC=C12)C(=O)N3CCN(CC3)C4=CC(=CC=C4)Cl,CC1=C(NC2=CC=CC=C12)C(=O)N3CCN(CC3)C4=CC(=CC=C4)Cl,5,1
3338,113204248,2,1,312.8,4.6,CC1=C(NC2=CC=CC=C12)C(=O)NCCC3=CC(=CC=C3)Cl,CC1=C(NC2=CC=CC=C12)C(=O)NCCC3=CC(=CC=C3)Cl,7,1
3339,113204276,2,1,298.8,4.6,CC1=C(C=CC(=C1)Cl)NC(=O)C2=C(C3=CC=CC=C3N2)C,CC1=C(C=CC(=C1)Cl)NC(=O)C2=C(C3=CC=CC=C3N2)C,4,1
3340,113204412,1,1,326.8,4.6,CC1=C(N(C2=CC=CC=C12)C)C(=O)NCCC3=CC(=CC=C3)Cl,CC1=C(N(C2=CC=CC=C12)C)C(=O)NCCC3=CC(=CC=C3)Cl,3,1
3341,113204670,2,1,250.72,3.5,CCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,CCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,4,1
3342,113204671,2,1,250.72,3.5,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC(C)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC(C)C,5,1
3343,113204672,2,1,248.71,3.2,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CC3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CC3,4,1
3344,113204673,2,1,248.71,3.3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC=C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC=C,4,1
3345,113204674,2,1,264.75,3.9,CCCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,CCCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,4,1
3346,113204675,2,1,264.75,4.0,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC(C)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC(C)C,4,1
3347,113204676,2,1,264.75,4.0,CCC(C)NC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,CCC(C)NC(=O)C1=C(C2=C(N1)C=CC(=C2)Cl)C,4,1
3348,113204678,2,1,276.76,3.9,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CCCC3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CCCC3,4,1
3349,113204679,1,1,276.76,3.7,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCCCC3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCCCC3,6,1
3350,113204680,2,1,290.79,4.5,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CCCCC3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC3CCCCC3,6,1
3351,113204681,1,1,290.79,4.1,CC1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CC1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,6,1
3352,113204686,2,2,279.76,2.7,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCN(C)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCN(C)C,4,1
3353,113204687,2,3,321.8,2.3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCN3CCOCC3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCN3CCOCC3,2,1
3354,113204688,2,2,293.79,3.0,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCCN(C)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCCN(C)C,3,1
3355,113204689,1,2,291.77,2.6,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C,6,1
3356,113204690,1,2,305.8,3.0,CCN1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CCN1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,6,1
3357,113204691,1,2,305.76,2.1,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C=O,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C=O,5,1
3358,113204692,1,2,319.78,2.1,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C(=O)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C(=O)C,6,1
3359,113204694,2,1,298.8,4.1,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC3=CC=CC=C3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCC3=CC=CC=C3,6,1
3360,113204695,2,1,312.8,4.5,CC1=CC=CC=C1CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CC1=CC=CC=C1CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,5,1
3361,113204696,2,1,312.8,4.5,CC1=CC(=CC=C1)CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CC1=CC(=CC=C1)CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,5,1
3362,113204697,2,1,312.8,4.5,CC1=CC=C(C=C1)CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CC1=CC=C(C=C1)CNC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,5,1
3363,113204698,2,1,312.8,4.5,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC(C)C3=CC=CC=C3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NC(C)C3=CC=CC=C3,6,1
3364,113204699,1,1,312.8,4.3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N(C)CC3=CC=CC=C3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N(C)CC3=CC=CC=C3,6,1
3365,113204705,1,1,326.8,4.7,CCN(CC1=CC=CC=C1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CCN(CC1=CC=CC=C1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,6,1
3366,113204709,2,1,312.8,4.6,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=CC=C3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=CC=C3,6,1
3367,113204710,1,1,324.8,4.4,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCC4=CC=CC=C4C3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCC4=CC=CC=C4C3,6,1
3368,113204719,1,2,367.9,4.1,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)CC4=CC=CC=C4,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)CC4=CC=CC=C4,8,1
3369,113204720,1,2,353.8,4.4,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C4=CC=CC=C4,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C4=CC=CC=C4,8,1
3370,113204728,2,3,363.8,3.5,CCOC(=O)N1CCC(CC1)NC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CCOC(=O)N1CCC(CC1)NC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,2,1
3371,113204729,1,3,349.8,2.9,CCOC(=O)N1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,CCOC(=O)N1CCN(CC1)C(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)C,2,1
3372,113204732,1,2,393.9,4.8,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)CC=CC4=CC=CC=C4,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C/C=C/C4=CC=CC=C4,8,1
3373,113204740,2,1,278.78,4.3,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC(C)C,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC(C)C,4,1
